,YYYY-MM,Elevation,datetime,Surface Area,Volume
0,1847-10,1280.09904,1847-10-01,4169.03,18.833002744873
1,1848-07,1280.4648,1848-07-01,4448.95,20.3965056669922
2,1848-09,1280.09904,1848-09-01,4169.03,18.833002744873
3,1849-06,1280.49528,1849-06-01,4543.79,20.5763841552734
4,1849-10,1280.12952,1849-10-01,4195.82,18.958410103418
5,1850-06,1280.52576,1850-06-01,4568.3,20.7130976828613
6,1850-10,1280.12952,1850-10-01,4195.82,18.958410103418
7,1851-07,1280.7696,1851-07-01,4735.64,21.8297658529785
8,1851-12,1280.3428800000002,1851-12-01,4387.51,19.8669100186523
9,1852-07,1281.0439199999998,1852-07-01,4887.19,23.1288074852539
10,1852-11,1280.73912,1852-11-01,4718.67,21.6879936186035
11,1853-07,1281.3792,1853-07-01,5086.91,24.8250821708496
12,1854-01,1281.0744,1854-01-01,4905.63,23.2756989486328
13,1854-07,1281.50112,1854-07-01,5177.71,25.4418767626953
14,1854-12,1281.2572800000003,1854-12-01,5018.02,24.2183844736816
15,1855-06,1281.5620800000002,1855-06-01,5220.12,25.754098840625
16,1855-10,1281.10488,1855-10-01,4920.18,23.4230801203613
17,1856-06,1281.4706400000002,1856-06-01,5162.61,25.2867838875
18,1856-12,1281.10488,1856-12-01,4920.18,23.4230801203613
19,1857-07,1281.34872,1857-07-01,5075.04,24.6726489414062
20,1857-10,1280.8000800000002,1857-10-01,4751.32,21.9720647255859
21,1858-07,1281.10488,1858-07-01,4920.18,23.4230801203613
22,1858-11,1280.49528,1858-11-01,4543.79,20.5763841552734
23,1859-06,1280.70864,1859-06-01,4695.32,21.5467424563477
24,1859-10,1280.2514400000002,1859-10-01,4349.13,19.4737549084473
25,1860-07,1280.6172000000001,1860-07-01,4632.29,21.1269588222168
26,1860-12,1280.0076000000001,1860-12-01,4106.33,18.4606309672363
27,1861-07,1280.4648,1861-07-01,4448.95,20.3965056669922
28,1861-11,1280.0076000000001,1861-11-01,4106.33,18.4606309672363
29,1862-07,1281.0744,1862-07-01,4905.63,23.2756989486328
30,1862-12,1280.67816,1862-12-01,4673.33,21.4061847613281
31,1863-08,1280.7696,1863-08-01,4735.64,21.8297658529785
32,1863-12,1281.0134400000002,1863-12-01,4865.54,22.9824739168457
33,1864-06,1281.59256,1864-06-01,5236.65,25.9109424477539
34,1864-12,1281.1658400000001,1864-12-01,4963.49,23.7691722416504
35,1865-06,1281.80592,1865-06-01,5385.63,27.080764506543
36,1865-11,1281.6230400000002,1865-11-01,5264.71,26.0684162400391
37,1866-08,1282.2631199999998,1866-08-01,5562.71,29.544577692041
38,1866-11,1282.11072,1866-11-01,5511.61,28.7144363529297
39,1867-06,1282.7508,1867-06-01,5735.29,32.3119694689941
40,1867-11,1282.4764800000003,1867-11-01,5636.69,30.7769761926758
41,1868-07,1283.208,1868-07-01,6050.17,35.0039143218262
42,1868-10,1282.9946400000001,1868-10-01,5842.88,33.7014873914063
43,1869-07,1283.54328,1869-07-01,6188.44,37.0252847276855
44,1869-11,1283.14704,1869-11-01,5959.7,34.6444503857422
45,1870-06,1283.42136,1870-06-01,6150.71,36.285122920459
46,1870-12,1282.96416,1870-12-01,5833.88,33.5263339455078
47,1871-06,1283.32992,1871-06-01,6110.28,35.7338779249023
48,1871-11,1283.0556000000001,1871-11-01,5885.64,34.1122318338379
49,1872-06,1283.6956800000003,1872-06-01,6224.95,38.0185328308106
50,1872-12,1283.32992,1872-12-01,6110.28,35.7338779249023
51,1873-07,1283.6956800000003,1873-07-01,6224.95,38.0185328308106
52,1873-12,1283.3604,1873-12-01,6118.61,35.9173032108398
53,1874-06,1283.63472,1874-06-01,6212.48,37.5832169251465
54,1874-12,1283.0860800000003,1874-12-01,5895.77,34.2889573688477
55,1875-08,1283.4823199999998,1875-08-01,6164.01,36.654619129834
56,1875-09,1282.8727199999998,1875-09-01,5787.15,33.0032298737793
57,1875-10,1282.81176,1875-10-01,5760.98,32.6567283715332
58,1875-11,1282.7812800000002,1875-11-01,5744.69,32.4841911443359
59,1875-12,1282.8422400000002,1875-12-01,5774.49,32.8298125240723
60,1876-01,1282.9032,1876-01-01,5802.26,33.1770156467285
61,1876-02,1282.93368,1876-02-01,5823.69,33.3514808601563
62,1876-03,1282.96416,1876-03-01,5833.88,33.5263339455078
63,1876-04,1283.02512,1876-04-01,5872.22,33.9358673092285
64,1876-05,1283.11656,1876-05-01,5924.14,34.4663004999512
65,1876-06,1283.2994400000002,1876-06-01,6091.71,35.5507527021484
66,1876-07,1283.4823199999998,1876-07-01,6164.01,36.654619129834
67,1876-08,1283.3908800000002,1876-08-01,6124.2,36.1009535957031
68,1876-09,1283.208,1876-09-01,6050.17,35.0039143218262
69,1876-10,1283.17752,1876-10-01,5986.95,34.8236575551758
70,1877-07,1283.32992,1877-07-01,6110.28,35.7338779249023
71,1877-11,1283.26896,1877-11-01,6084.97,35.3681125274414
72,1877-12,1282.8727199999998,1877-12-01,5787.15,33.0032298737793
73,1878-02,1282.9032,1878-02-01,5802.26,33.1770156467285
74,1878-04,1282.93368,1878-04-01,5823.69,33.3514808601563
75,1878-05,1282.9946400000001,1878-05-01,5842.88,33.7014873914063
76,1878-07,1283.02512,1878-07-01,5872.22,33.9358673092285
77,1878-08,1282.96416,1878-08-01,5833.88,33.5263339455078
78,1878-11,1282.56792,1878-11-01,5666.77,31.285691412207
79,1878-12,1282.53744,1878-12-01,5657.71,31.115838700293
80,1879-05,1282.6288800000002,1879-05-01,5693.04,31.6263527463867
81,1879-08,1282.4764800000003,1879-08-01,5636.69,30.7769761926758
82,1879-11,1281.8668800000003,1879-11-01,5406.01,27.4045901526367
83,1879-12,1281.8668800000003,1879-12-01,5406.01,27.4045901526367
84,1880-01,1281.92784,1880-01-01,5433.88,27.7297015005859
85,1880-02,1281.89736,1880-02-01,5415.93,27.5668921062012
86,1880-03,1281.92784,1880-03-01,5433.88,27.7297015005859
87,1880-04,1281.95832,1880-04-01,5440.35,27.8928084511719
88,1880-05,1282.0192800000002,1880-05-01,5475.59,28.2200282978027
89,1880-06,1282.11072,1880-06-01,5511.61,28.7144363529297
90,1880-07,1282.1412,1880-07-01,5520.06,28.8799322000488
91,1880-08,1282.04976,1880-08-01,5488.86,28.3845936628418
92,1880-09,1281.92784,1880-09-01,5433.88,27.7297015005859
93,1880-10,1281.71448,1880-10-01,5325.45,26.544552324707
94,1880-11,1281.684,1880-11-01,5294.99,26.3852799687988
95,1880-12,1281.6230400000002,1880-12-01,5264.71,26.0684162400391
96,1881-01,1281.6535199999998,1881-01-01,5280.07,26.2266200751953
97,1881-02,1281.71448,1881-02-01,5325.45,26.544552324707
98,1881-03,1281.8668800000003,1881-03-01,5406.01,27.4045901526367
99,1881-04,1281.89736,1881-04-01,5415.93,27.5668921062012
100,1881-05,1282.0192800000002,1881-05-01,5475.59,28.2200282978027
101,1881-06,1282.1412,1881-06-01,5520.06,28.8799322000488
102,1881-07,1282.0802400000002,1881-07-01,5496.44,28.5493854514648
103,1881-08,1281.9888,1881-08-01,5448.37,28.0561521337402
104,1881-09,1281.8364000000001,1881-09-01,5397.47,27.2425553834961
105,1881-10,1281.74496,1881-10-01,5356.07,26.7050150885742
106,1881-11,1281.71448,1881-11-01,5325.45,26.544552324707
107,1881-12,1281.71448,1881-12-01,5325.45,26.544552324707
108,1882-01,1281.74496,1882-01-01,5356.07,26.7050150885742
109,1882-02,1281.7754400000001,1882-02-01,5368.17,26.9194975914551
110,1882-03,1281.80592,1882-03-01,5385.63,27.080764506543
111,1882-04,1281.89736,1882-04-01,5415.93,27.5668921062012
112,1882-05,1281.95832,1882-05-01,5440.35,27.8928084511719
113,1882-06,1281.9888,1882-06-01,5448.37,28.0561521337402
114,1882-07,1281.92784,1882-07-01,5433.88,27.7297015005859
115,1882-08,1281.8364000000001,1882-08-01,5397.47,27.2425553834961
116,1882-09,1281.6535199999998,1882-09-01,5280.07,26.2266200751953
117,1882-10,1281.5620800000002,1882-10-01,5220.12,25.754098840625
118,1882-11,1281.5316,1882-11-01,5206.68,25.5976834847168
119,1882-12,1281.5316,1882-12-01,5206.68,25.5976834847168
120,1883-01,1281.5316,1883-01-01,5206.68,25.5976834847168
121,1883-02,1281.5316,1883-02-01,5206.68,25.5976834847168
122,1883-03,1281.5620800000002,1883-03-01,5220.12,25.754098840625
123,1883-04,1281.59256,1883-04-01,5236.65,25.9109424477539
124,1883-05,1281.71448,1883-05-01,5325.45,26.544552324707
125,1883-09,1281.684,1883-09-01,5294.99,26.3852799687988
126,1883-10,1281.4096800000002,1883-10-01,5109.1,24.9780137612305
127,1883-11,1281.28776,1883-11-01,5034.67,24.3691831757324
128,1883-12,1281.2268000000001,1883-12-01,5005.04,24.068031745166
129,1884-01,1281.2268000000001,1884-01-01,5005.04,24.068031745166
130,1884-02,1281.2268000000001,1884-02-01,5005.04,24.068031745166
131,1884-03,1281.28776,1884-03-01,5034.67,24.3691831757324
132,1884-04,1281.4096800000002,1884-04-01,5109.1,24.9780137612305
133,1884-05,1281.59256,1884-05-01,5236.65,25.9109424477539
134,1884-06,1281.8364000000001,1884-06-01,5397.47,27.2425553834961
135,1884-07,1281.95832,1884-07-01,5440.35,27.8928084511719
136,1884-08,1281.89736,1884-08-01,5415.93,27.5668921062012
137,1884-09,1281.8364000000001,1884-09-01,5397.47,27.2425553834961
138,1884-10,1281.8364000000001,1884-10-01,5397.47,27.2425553834961
139,1884-11,1281.80592,1884-11-01,5385.63,27.080764506543
140,1884-12,1281.7754400000001,1884-12-01,5368.17,26.9194975914551
141,1885-01,1281.8668800000003,1885-01-01,5406.01,27.4045901526367
142,1885-02,1281.92784,1885-02-01,5433.88,27.7297015005859
143,1885-03,1281.9888,1885-03-01,5448.37,28.0561521337402
144,1885-04,1282.0802400000002,1885-04-01,5496.44,28.5493854514648
145,1885-05,1282.1716800000002,1885-05-01,5528.04,29.0456478986328
146,1885-06,1282.2936,1885-06-01,5569.43,29.7115631777832
147,1885-07,1282.3850400000001,1885-07-01,5606.82,30.2708345692871
148,1885-08,1282.32408,1885-08-01,5588.37,29.8789592166504
149,1885-09,1282.20216,1885-09-01,5535.58,29.2115877761231
150,1885-10,1282.1412,1885-10-01,5520.06,28.8799322000488
151,1885-11,1282.11072,1885-11-01,5511.61,28.7144363529297
152,1885-12,1282.04976,1885-12-01,5488.86,28.3845936628418
153,1886-01,1282.1412,1886-01-01,5520.06,28.8799322000488
154,1886-02,1282.2326400000002,1886-02-01,5548.89,29.3778942544434
155,1886-03,1282.32408,1886-03-01,5588.37,29.8789592166504
156,1886-04,1282.3850400000001,1886-04-01,5606.82,30.2708345692871
157,1886-05,1282.4460000000001,1886-05-01,5629.29,30.6079743220215
158,1886-06,1282.50696,1886-06-01,5648.75,30.946224654541
159,1886-08,1282.3850400000001,1886-08-01,5606.82,30.2708345692871
160,1886-10,1282.20216,1886-10-01,5535.58,29.2115877761231
161,1886-11,1282.1412,1886-11-01,5520.06,28.8799322000488
162,1887-01,1282.20216,1887-01-01,5535.58,29.2115877761231
163,1887-02,1282.1716800000002,1887-02-01,5528.04,29.0456478986328
164,1887-03,1282.2326400000002,1887-03-01,5548.89,29.3778942544434
165,1887-04,1282.2631199999998,1887-04-01,5562.71,29.544577692041
166,1887-05,1282.2631199999998,1887-05-01,5562.71,29.544577692041
167,1887-06,1282.35456,1887-06-01,5596.81,30.0467509328613
168,1887-07,1282.2936,1887-07-01,5569.43,29.7115631777832
169,1887-08,1282.1716800000002,1887-08-01,5528.04,29.0456478986328
170,1887-09,1282.04976,1887-09-01,5488.86,28.3845936628418
171,1887-10,1281.92784,1887-10-01,5433.88,27.7297015005859
172,1887-11,1281.8668800000003,1887-11-01,5406.01,27.4045901526367
173,1888-01,1281.8668800000003,1888-01-01,5406.01,27.4045901526367
174,1888-02,1281.89736,1888-02-01,5415.93,27.5668921062012
175,1888-03,1281.92784,1888-03-01,5433.88,27.7297015005859
176,1888-04,1282.0192800000002,1888-04-01,5475.59,28.2200282978027
177,1888-05,1281.95832,1888-05-01,5440.35,27.8928084511719
178,1888-06,1281.9888,1888-06-01,5448.37,28.0561521337402
179,1888-07,1281.8668800000003,1888-07-01,5406.01,27.4045901526367
180,1888-08,1281.74496,1888-08-01,5356.07,26.7050150885742
181,1888-09,1281.6230400000002,1888-09-01,5264.71,26.0684162400391
182,1888-10,1281.50112,1888-10-01,5177.71,25.4418767626953
183,1888-11,1281.34872,1888-11-01,5075.04,24.6726489414062
184,1888-12,1281.4096800000002,1888-12-01,5109.1,24.9780137612305
185,1889-01,1281.4096800000002,1889-01-01,5109.1,24.9780137612305
186,1889-02,1281.44016,1889-02-01,5147.27,25.132149680127
187,1889-03,1281.5316,1889-03-01,5206.68,25.5976834847168
188,1889-04,1281.6230400000002,1889-04-01,5264.71,26.0684162400391
189,1889-05,1281.50112,1889-05-01,5177.71,25.4418767626953
190,1889-06,1281.44016,1889-06-01,5147.27,25.132149680127
191,1889-07,1281.28776,1889-07-01,5034.67,24.3691831757324
192,1889-08,1281.10488,1889-08-01,4920.18,23.4230801203613
193,1889-09,1280.9524800000002,1889-09-01,4835.61,22.691462456543
194,1889-10,1280.8000800000002,1889-10-01,4751.32,21.9720647255859
195,1889-12,1280.83056,1889-12-01,4772.27,22.1149457247559
196,1890-01,1280.8610400000002,1890-01-01,4785.97,22.258361075
197,1890-02,1280.98296,1890-02-01,4849.5,22.8367484997559
198,1890-03,1281.0744,1890-03-01,4905.63,23.2756989486328
199,1890-04,1281.1658400000001,1890-04-01,4963.49,23.7691722416504
200,1890-05,1281.28776,1890-05-01,5034.67,24.3691831757324
201,1890-07,1281.4096800000002,1890-07-01,5109.1,24.9780137612305
202,1890-08,1281.28776,1890-08-01,5034.67,24.3691831757324
203,1890-09,1281.13536,1890-09-01,4947.26,23.6205136741699
204,1890-11,1280.98296,1890-11-01,4849.5,22.8367484997559
205,1890-12,1280.98296,1890-12-01,4849.5,22.8367484997559
206,1891-01,1281.0134400000002,1891-01-01,4865.54,22.9824739168457
207,1891-02,1281.0134400000002,1891-02-01,4865.54,22.9824739168457
208,1891-03,1281.10488,1891-03-01,4920.18,23.4230801203613
209,1891-04,1281.13536,1891-04-01,4947.26,23.6205136741699
210,1891-05,1281.19632,1891-05-01,4977.4,23.918275177002
211,1891-06,1281.2268000000001,1891-06-01,5005.04,24.068031745166
212,1891-09,1281.0134400000002,1891-09-01,4865.54,22.9824739168457
213,1891-10,1280.89152,1891-10-01,4803.12,22.4022203693359
214,1891-11,1280.89152,1891-11-01,4803.12,22.4022203693359
215,1891-12,1280.8610400000002,1891-12-01,4785.97,22.258361075
216,1892-01,1280.8610400000002,1892-01-01,4785.97,22.258361075
217,1892-02,1280.8610400000002,1892-02-01,4785.97,22.258361075
218,1892-08,1281.0744,1892-08-01,4905.63,23.2756989486328
219,1892-10,1280.5562400000001,1892-10-01,4585.09,20.850441872168
220,1893-01,1280.67816,1893-01-01,4673.33,21.4061847613281
221,1893-02,1280.73912,1893-02-01,4718.67,21.6879936186035
222,1893-03,1280.7696,1893-03-01,4735.64,21.8297658529785
223,1893-04,1280.89152,1893-04-01,4803.12,22.4022203693359
224,1893-05,1281.0134400000002,1893-05-01,4865.54,22.9824739168457
225,1893-06,1281.0744,1893-06-01,4905.63,23.2756989486328
226,1893-07,1281.0134400000002,1893-07-01,4865.54,22.9824739168457
227,1893-08,1280.7696,1893-08-01,4735.64,21.8297658529785
228,1893-09,1280.70864,1893-09-01,4695.32,21.5467424563477
229,1893-10,1280.4648,1893-10-01,4448.95,20.3965056669922
230,1894-01,1280.6172000000001,1894-01-01,4632.29,21.1269588222168
231,1894-02,1280.67816,1894-02-01,4673.33,21.4061847613281
232,1894-03,1280.6476800000003,1894-03-01,4651.84,21.2662471535645
233,1894-04,1280.8000800000002,1894-04-01,4751.32,21.9720647255859
234,1894-05,1280.922,1894-05-01,4822.61,22.5465658972656
235,1894-06,1281.0744,1894-06-01,4905.63,23.2756989486328
236,1894-07,1281.0744,1894-07-01,4905.63,23.2756989486328
237,1894-10,1280.73912,1894-10-01,4718.67,21.6879936186035
238,1894-11,1280.6476800000003,1894-11-01,4651.84,21.2662471535645
239,1895-05,1280.83056,1895-05-01,4772.27,22.1149457247559
240,1895-12,1280.37336,1895-12-01,4397.37,19.9986614739746
241,1896-01,1280.4038400000002,1896-01-01,4410.44,20.1307312807617
242,1896-02,1280.4648,1896-02-01,4448.95,20.3965056669922
243,1896-03,1280.49528,1896-03-01,4543.79,20.5763841552734
244,1896-04,1280.5562400000001,1896-04-01,4585.09,20.850441872168
245,1896-05,1280.5562400000001,1896-05-01,4585.09,20.850441872168
246,1896-06,1280.70864,1896-06-01,4695.32,21.5467424563477
247,1896-07,1280.70864,1896-07-01,4695.32,21.5467424563477
248,1896-08,1280.5562400000001,1896-08-01,4585.09,20.850441872168
249,1896-09,1280.4343199999998,1896-09-01,4426.85,20.2632938764648
250,1896-10,1280.37336,1896-10-01,4397.37,19.9986614739746
251,1896-11,1280.28192,1896-11-01,4361.87,19.6044742225586
252,1896-12,1280.3124,1896-12-01,4373.75,19.7354897851562
253,1897-01,1280.4038400000002,1897-01-01,4410.44,20.1307312807617
254,1897-02,1280.4648,1897-02-01,4448.95,20.3965056669922
255,1897-03,1280.5562400000001,1897-03-01,4585.09,20.850441872168
256,1897-04,1280.6476800000003,1897-04-01,4651.84,21.2662471535645
257,1897-05,1280.73912,1897-05-01,4718.67,21.6879936186035
258,1897-06,1280.8610400000002,1897-06-01,4785.97,22.258361075
259,1897-07,1280.7696,1897-07-01,4735.64,21.8297658529785
260,1897-08,1280.6172000000001,1897-08-01,4632.29,21.1269588222168
261,1897-09,1280.52576,1897-09-01,4568.3,20.7130976828613
262,1897-10,1280.37336,1897-10-01,4397.37,19.9986614739746
263,1897-11,1280.3124,1897-11-01,4373.75,19.7354897851562
264,1897-12,1280.3428800000002,1897-12-01,4387.51,19.8669100186523
265,1898-01,1280.4038400000002,1898-01-01,4410.44,20.1307312807617
266,1898-02,1280.4343199999998,1898-02-01,4426.85,20.2632938764648
267,1898-03,1280.52576,1898-03-01,4568.3,20.7130976828613
268,1898-04,1280.58672,1898-04-01,4608.3,20.9883722282715
269,1898-05,1280.67816,1898-05-01,4673.33,21.4061847613281
270,1898-06,1280.73912,1898-06-01,4718.67,21.6879936186035
271,1898-07,1280.70864,1898-07-01,4695.32,21.5467424563477
272,1898-08,1280.5562400000001,1898-08-01,4585.09,20.850441872168
273,1898-09,1280.37336,1898-09-01,4397.37,19.9986614739746
274,1898-10,1280.2514400000002,1898-10-01,4349.13,19.4737549084473
275,1898-11,1280.16,1898-11-01,4236.28,19.0850789320801
276,1898-12,1280.09904,1898-12-01,4169.03,18.833002744873
277,1899-01,1280.12952,1899-01-01,4195.82,18.958410103418
278,1899-02,1280.22096,1899-02-01,4329.35,19.3435473845215
279,1899-03,1280.3124,1899-03-01,4373.75,19.7354897851562
280,1899-04,1280.4038400000002,1899-04-01,4410.44,20.1307312807617
281,1899-05,1280.4343199999998,1899-05-01,4426.85,20.2632938764648
282,1899-06,1280.52576,1899-06-01,4568.3,20.7130976828613
283,1899-07,1280.52576,1899-07-01,4568.3,20.7130976828613
284,1899-08,1280.4038400000002,1899-08-01,4410.44,20.1307312807617
285,1899-09,1280.3124,1899-09-01,4373.75,19.7354897851562
286,1899-10,1280.22096,1899-10-01,4329.35,19.3435473845215
287,1899-11,1280.22096,1899-11-01,4329.35,19.3435473845215
288,1899-12,1280.12952,1899-12-01,4195.82,18.958410103418
289,1900-01,1280.3124,1900-01-01,4373.75,19.7354897851562
290,1900-06,1280.49528,1900-06-01,4543.79,20.5763841552734
291,1900-09,1279.91616,1900-09-01,4048.19,18.0937435939453
292,1901-01,1279.8247199999998,1901-01-01,3951.46,17.6932528835937
293,1901-04,1280.22096,1901-04-01,4329.35,19.3435473845215
294,1901-11,1279.7028,1901-11-01,3876.35,17.2235561096191
295,1902-03,1279.8552,1902-03-01,4011.12,17.8519801348145
296,1902-10,1279.2151199999998,1902-10-01,3501.05,15.4467111672363
297,1902-11,1279.0932,1902-11-01,3408.1,14.997552190918
298,1902-12,1279.1236800000001,1902-12-01,3430.11,15.1001274871094
299,1903-01,1279.15416,1903-01-01,3451.42,15.2033532111816
300,1903-02,1279.2151199999998,1903-02-01,3501.05,15.4467111672363
301,1903-03,1279.2456,1903-03-01,3569.35,15.5522583618164
302,1903-04,1279.3370400000001,1903-04-01,3621.32,15.8758557177246
303,1903-05,1279.4284800000003,1903-05-01,3672.7,16.2041154482422
304,1903-06,1279.45896,1903-06-01,3690.34,16.3145608006348
305,1903-07,1279.45896,1903-07-01,3690.34,16.3145608006348
306,1903-08,1279.27608,1903-08-01,3586.97,15.6596072530762
307,1903-09,1279.15416,1903-09-01,3451.42,15.2033532111816
308,1903-10,1279.00176,1903-10-01,3342.68,14.6938170300293
309,1903-11,1278.9712800000002,1903-11-01,3321.92,14.5938481287598
310,1903-12,1278.9712800000002,1903-12-01,3321.92,14.5938481287598
311,1904-01,1279.06272,1904-01-01,3385.95,14.8956404313965
312,1904-02,1279.06272,1904-02-01,3385.95,14.8956404313965
313,1904-03,1279.1846400000002,1904-03-01,3472.97,15.3072265812012
314,1904-04,1279.4284800000003,1904-04-01,3672.7,16.2041154482422
315,1904-05,1279.45896,1904-05-01,3690.34,16.3145608006348
316,1904-06,1279.6418400000002,1904-06-01,3839.66,16.9920876783203
317,1904-07,1279.6418400000002,1904-07-01,3839.66,16.9920876783203
318,1904-08,1279.51992,1904-08-01,3724.62,16.5369923816895
319,1904-09,1279.3980000000001,1904-09-01,3655.9,16.0941811047363
320,1904-10,1279.30656,1904-10-01,3603.94,15.7674680210937
321,1904-11,1279.2151199999998,1904-11-01,3501.05,15.4467111672363
322,1904-12,1279.2151199999998,1904-12-01,3501.05,15.4467111672363
323,1905-01,1279.2151199999998,1905-01-01,3501.05,15.4467111672363
324,1905-02,1279.2456,1905-02-01,3569.35,15.5522583618164
325,1905-03,1279.30656,1905-03-01,3603.94,15.7674680210937
326,1905-04,1279.3980000000001,1905-04-01,3655.9,16.0941811047363
327,1905-05,1279.4284800000003,1905-05-01,3672.7,16.2041154482422
328,1905-06,1279.4284800000003,1905-06-01,3672.7,16.2041154482422
329,1905-07,1279.3370400000001,1905-07-01,3621.32,15.8758557177246
330,1905-08,1279.1846400000002,1905-08-01,3472.97,15.3072265812012
331,1905-09,1279.0322400000002,1905-09-01,3363.52,14.7944059564453
332,1905-10,1278.9408,1905-10-01,3247.35,14.494532125
333,1905-11,1278.87984,1905-11-01,3210.33,14.3008087947754
334,1905-12,1278.91032,1905-12-01,3228.49,14.3973892007813
335,1906-01,1278.91032,1906-01-01,3228.49,14.3973892007813
336,1906-02,1278.9712800000002,1906-02-01,3321.92,14.5938481287598
337,1906-03,1279.06272,1906-03-01,3385.95,14.8956404313965
338,1906-04,1279.2456,1906-04-01,3569.35,15.5522583618164
339,1906-05,1279.36752,1906-05-01,3638.77,15.9847586329102
340,1906-06,1279.51992,1906-06-01,3724.62,16.5369923816895
341,1906-07,1279.6418400000002,1906-07-01,3839.66,16.9920876783203
342,1906-08,1279.48944,1906-08-01,3706.86,16.4255239183106
343,1906-09,1279.3980000000001,1906-09-01,3655.9,16.0941811047363
344,1906-10,1279.3370400000001,1906-10-01,3621.32,15.8758557177246
345,1906-11,1279.27608,1906-11-01,3586.97,15.6596072530762
346,1906-12,1279.27608,1906-12-01,3586.97,15.6596072530762
347,1907-01,1279.36752,1907-01-01,3638.77,15.9847586329102
348,1907-02,1279.45896,1907-02-01,3690.34,16.3145608006348
349,1907-03,1279.67232,1907-03-01,3857.87,17.1075485274414
350,1907-04,1279.8247199999998,1907-04-01,3951.46,17.6932528835937
351,1907-05,1280.0076000000001,1907-05-01,4106.33,18.4606309672363
352,1907-06,1280.12952,1907-06-01,4195.82,18.958410103418
353,1907-07,1280.3124,1907-07-01,4373.75,19.7354897851562
354,1907-08,1280.28192,1907-08-01,4361.87,19.6044742225586
355,1907-09,1280.1904800000002,1907-09-01,4302.97,19.2139091864746
356,1907-10,1280.09904,1907-10-01,4169.03,18.833002744873
357,1907-11,1280.12952,1907-11-01,4195.82,18.958410103418
358,1907-12,1280.12952,1907-12-01,4195.82,18.958410103418
359,1908-01,1280.1904800000002,1908-01-01,4302.97,19.2139091864746
360,1908-02,1280.2514400000002,1908-02-01,4349.13,19.4737549084473
361,1908-03,1280.3428800000002,1908-03-01,4387.51,19.8669100186523
362,1908-04,1280.37336,1908-04-01,4397.37,19.9986614739746
363,1908-05,1280.37336,1908-05-01,4397.37,19.9986614739746
364,1908-06,1280.4038400000002,1908-06-01,4410.44,20.1307312807617
365,1908-07,1280.4648,1908-07-01,4448.95,20.3965056669922
366,1908-08,1280.37336,1908-08-01,4397.37,19.9986614739746
367,1908-09,1280.1904800000002,1908-09-01,4302.97,19.2139091864746
368,1908-10,1280.12952,1908-10-01,4195.82,18.958410103418
369,1908-11,1280.16,1908-11-01,4236.28,19.0850789320801
370,1908-12,1280.1904800000002,1908-12-01,4302.97,19.2139091864746
371,1909-01,1280.2514400000002,1909-01-01,4349.13,19.4737549084473
372,1909-02,1280.4038400000002,1909-02-01,4410.44,20.1307312807617
373,1909-03,1280.49528,1909-03-01,4543.79,20.5763841552734
374,1909-04,1280.6172000000001,1909-04-01,4632.29,21.1269588222168
375,1909-05,1280.67816,1909-05-01,4673.33,21.4061847613281
376,1909-06,1280.89152,1909-06-01,4803.12,22.4022203693359
377,1909-07,1280.9524800000002,1909-07-01,4835.61,22.691462456543
378,1909-08,1280.89152,1909-08-01,4803.12,22.4022203693359
379,1909-09,1280.8000800000002,1909-09-01,4751.32,21.9720647255859
380,1909-10,1280.7696,1909-10-01,4735.64,21.8297658529785
381,1909-11,1280.7696,1909-11-01,4735.64,21.8297658529785
382,1909-12,1280.8610400000002,1909-12-01,4785.97,22.258361075
383,1910-01,1280.9524800000002,1910-01-01,4835.61,22.691462456543
384,1910-02,1281.0439199999998,1910-02-01,4887.19,23.1288074852539
385,1910-03,1281.10488,1910-03-01,4920.18,23.4230801203613
386,1910-04,1281.2572800000003,1910-04-01,5018.02,24.2183844736816
387,1910-05,1281.34872,1910-05-01,5075.04,24.6726489414062
388,1910-06,1281.34872,1910-06-01,5075.04,24.6726489414062
389,1910-07,1281.19632,1910-07-01,4977.4,23.918275177002
390,1910-08,1281.0744,1910-08-01,4905.63,23.2756989486328
391,1910-09,1280.922,1910-09-01,4822.61,22.5465658972656
392,1910-10,1280.8000800000002,1910-10-01,4751.32,21.9720647255859
393,1910-11,1280.7696,1910-11-01,4735.64,21.8297658529785
394,1910-12,1280.73912,1910-12-01,4718.67,21.6879936186035
395,1911-01,1280.7696,1911-01-01,4735.64,21.8297658529785
396,1911-02,1280.8610400000002,1911-02-01,4785.97,22.258361075
397,1911-03,1280.98296,1911-03-01,4849.5,22.8367484997559
398,1911-04,1281.0744,1911-04-01,4905.63,23.2756989486328
399,1911-05,1281.13536,1911-05-01,4947.26,23.6205136741699
400,1911-06,1281.10488,1911-06-01,4920.18,23.4230801203613
401,1911-07,1281.0744,1911-07-01,4905.63,23.2756989486328
402,1911-08,1280.98296,1911-08-01,4849.5,22.8367484997559
403,1911-09,1280.8000800000002,1911-09-01,4751.32,21.9720647255859
404,1911-10,1280.6476800000003,1911-10-01,4651.84,21.2662471535645
405,1911-11,1280.67816,1911-11-01,4673.33,21.4061847613281
406,1911-12,1280.6476800000003,1911-12-01,4651.84,21.2662471535645
407,1912-01,1280.6476800000003,1912-01-01,4651.84,21.2662471535645
408,1912-02,1280.70864,1912-02-01,4695.32,21.5467424563477
409,1912-03,1280.7696,1912-03-01,4735.64,21.8297658529785
